OrderID,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Market,Region,ProductID,Category,Sub-Category,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,OrderPriority
F-21237,First Class,F-969,Kathy Sandoval,Home Office,Delhi,Madhya Pradesh,India,APAC,North,FUR-3064,Furniture,Tables,Round Coffee Table,4635.35,4,0.0,793.47,356.22,Critical
F-21238,Same Day,F-211,Austin Hill,Consumer,Bangalore,Tamil Nadu,India,APAC,West,FUR-7564,Furniture,Bookcases,Wooden Bookshelf,8955.29,3,0.05,1250.71,214.57,High
F-21239,Same Day,F-858,Jasmin Martinez,Corporate,Jaipur,Telangana,India,APAC,North,FUR-5470,Furniture,Chairs,Adjustable Desk Chair,8339.82,1,0.1,998.25,247.84,Low
F-21240,First Class,F-690,Audrey Hernandez,Consumer,Chennai,Kerala,India,APAC,West,FUR-4591,Furniture,Chairs,Ergonomic Office Chair,9847.9,4,0.1,296.21,268.34,Critical
F-21241,Standard Class,F-797,Misty Castaneda,Consumer,Ahmedabad,Delhi,India,APAC,North,FUR-9416,Furniture,Tables,Wooden Study Table,5778.6,3,0.0,1039.7,233.28,High
F-21242,First Class,F-676,Natasha Mejia,Home Office,Jaipur,Madhya Pradesh,India,APAC,South,FUR-9984,Furniture,Tables,Round Coffee Table,7259.3,3,0.0,789.05,473.15,High
F-21243,Same Day,F-247,Jennifer Hansen,Consumer,Kolkata,Gujarat,India,APAC,South,FUR-4140,Furniture,Storage,Steel File Cabinet,5373.86,4,0.05,194.23,394.89,Low
F-21244,Second Class,F-808,Lindsey Martinez,Home Office,Kochi,Karnataka,India,APAC,West,FUR-7781,Furniture,Bookcases,Wooden Bookshelf,9018.44,3,0.0,1407.08,298.99,High
F-21245,Standard Class,F-427,Mason Roberts,Consumer,Jaipur,Kerala,India,APAC,South,FUR-9093,Furniture,Bookcases,Wooden Bookshelf,3108.86,4,0.0,1459.43,369.33,High
F-21246,Second Class,F-188,Karen Johnson,Home Office,Jaipur,Tamil Nadu,India,APAC,West,FUR-6305,Furniture,Tables,Wooden Study Table,2131.32,5,0.0,1252.27,186.43,Critical
F-21247,Same Day,F-213,Stephanie Knight,Consumer,Chennai,Madhya Pradesh,India,APAC,West,FUR-7327,Furniture,Storage,Steel File Cabinet,5060.83,3,0.0,1326.85,483.31,Low
F-21248,Second Class,F-143,Jacob Alvarez,Corporate,Kolkata,Telangana,India,APAC,West,FUR-3819,Furniture,Storage,2-Door Wardrobe,4167.04,2,0.0,1061.28,306.68,Critical
F-21249,Second Class,F-998,Meghan Henderson,Consumer,Mumbai,Rajasthan,India,APAC,Central,FUR-6066,Furniture,Storage,2-Door Wardrobe,2206.79,4,0.05,263.09,452.6,Medium
F-21250,Same Day,F-587,Kevin Lewis,Corporate,Kochi,Kerala,India,APAC,Central,FUR-5760,Furniture,Bookcases,Wooden Bookshelf,6068.19,3,0.1,1246.37,159.6,Critical
F-21251,First Class,F-107,Kelly Lynn,Corporate,Mumbai,Maharashtra,India,APAC,East,FUR-7444,Furniture,Storage,Steel File Cabinet,4508.49,5,0.1,1320.28,251.92,Medium
F-21252,First Class,F-803,Ryan Taylor,Consumer,Delhi,Kerala,India,APAC,North,FUR-9333,Furniture,Storage,Steel File Cabinet,7026.73,5,0.1,1089.77,445.53,Low
F-21253,Same Day,F-586,Abigail Clark,Corporate,Mumbai,Maharashtra,India,APAC,Central,FUR-1892,Furniture,Tables,Modular Work Table,3019.28,5,0.1,194.34,279.91,Critical
F-21254,Same Day,F-847,Elizabeth Silva,Home Office,Hyderabad,Maharashtra,India,APAC,South,FUR-6785,Furniture,Chairs,Ergonomic Office Chair,2954.3,4,0.1,1112.7,301.15,Medium
F-21255,First Class,F-721,Robert Bond,Consumer,Bhopal,Rajasthan,India,APAC,East,FUR-1850,Furniture,Bookcases,Compact Wall Shelf,7657.75,4,0.1,773.28,230.62,Low
F-21256,Second Class,F-516,Patrick Sandoval,Corporate,Delhi,Gujarat,India,APAC,North,FUR-4675,Furniture,Tables,Wooden Study Table,5460.7,3,0.1,269.54,277.14,Low
F-21257,First Class,F-855,Heidi Ellison,Corporate,Jaipur,Madhya Pradesh,India,APAC,Central,FUR-1388,Furniture,Storage,2-Door Wardrobe,4481.98,1,0.05,988.23,332.66,High
F-21258,First Class,F-906,Justin Carrillo,Consumer,Delhi,Karnataka,India,APAC,Central,FUR-3149,Furniture,Chairs,Leather Executive Chair,3527.15,3,0.1,798.39,273.51,Critical
F-21259,Same Day,F-647,Sandra Wilcox,Consumer,Bhopal,Rajasthan,India,APAC,Central,FUR-6890,Furniture,Bookcases,Wooden Bookshelf,4026.32,2,0.1,1221.72,332.38,Medium
F-21260,Second Class,F-339,Morgan Garcia,Home Office,Kolkata,Madhya Pradesh,India,APAC,North,FUR-9187,Furniture,Chairs,Ergonomic Office Chair,6495.01,3,0.0,986.29,477.49,Medium
F-21261,Standard Class,F-451,Robert Chavez,Consumer,Bangalore,Madhya Pradesh,India,APAC,North,FUR-3257,Furniture,Chairs,Leather Executive Chair,6814.69,1,0.05,874.23,260.92,Medium
F-21262,Standard Class,F-549,Amanda Figueroa,Corporate,Delhi,Delhi,India,APAC,West,FUR-2165,Furniture,Tables,Wooden Study Table,4283.33,2,0.0,704.57,495.09,Medium
F-21263,Same Day,F-890,Amanda Nash,Corporate,Mumbai,West Bengal,India,APAC,West,FUR-3367,Furniture,Storage,Steel File Cabinet,8453.33,4,0.05,742.1,466.85,High
F-21264,Standard Class,F-665,Taylor Vance,Consumer,Chennai,Madhya Pradesh,India,APAC,East,FUR-7283,Furniture,Storage,2-Door Wardrobe,5504.83,2,0.05,1023.48,334.61,High
F-21265,Second Class,F-810,Brittany Marshall,Consumer,Bhopal,Gujarat,India,APAC,North,FUR-9596,Furniture,Chairs,Adjustable Desk Chair,8574.39,3,0.1,439.2,321.68,High
F-21266,Standard Class,F-642,Autumn Moore,Corporate,Kolkata,Karnataka,India,APAC,East,FUR-9748,Furniture,Tables,Round Coffee Table,2358.78,5,0.1,1027.71,248.49,Medium
F-21267,Standard Class,F-568,Mark Saunders,Consumer,Kochi,Madhya Pradesh,India,APAC,North,FUR-7354,Furniture,Bookcases,Wooden Bookshelf,8178.16,2,0.1,1006.33,350.63,Low
F-21268,Second Class,F-659,Tara Joseph,Home Office,Bangalore,Madhya Pradesh,India,APAC,Central,FUR-8917,Furniture,Chairs,Adjustable Desk Chair,7443.07,1,0.05,1128.01,406.53,Low
F-21269,First Class,F-614,Susan Reed,Corporate,Mumbai,West Bengal,India,APAC,West,FUR-5331,Furniture,Bookcases,Wooden Bookshelf,5507.57,3,0.1,595.14,114.64,Low
F-21270,Second Class,F-218,Taylor Gutierrez,Home Office,Bangalore,Tamil Nadu,India,APAC,North,FUR-4928,Furniture,Chairs,Ergonomic Office Chair,3201.42,2,0.1,1463.67,227.68,Low
F-21271,Standard Class,F-661,Kelly Woods,Consumer,Kochi,Karnataka,India,APAC,North,FUR-8093,Furniture,Storage,Steel File Cabinet,6881.06,3,0.05,932.29,299.37,Low
F-21272,Second Class,F-275,Julie Steele,Consumer,Bangalore,Delhi,India,APAC,South,FUR-8220,Furniture,Storage,Steel File Cabinet,7456.75,5,0.0,366.62,267.68,High
F-21273,First Class,F-500,Victoria Campbell,Home Office,Bhopal,Tamil Nadu,India,APAC,North,FUR-1410,Furniture,Bookcases,Wooden Bookshelf,3987.15,1,0.05,1470.7,255.73,High
F-21274,First Class,F-103,Edward Daniels,Corporate,Delhi,Delhi,India,APAC,South,FUR-6810,Furniture,Chairs,Ergonomic Office Chair,4142.26,5,0.1,732.51,379.57,High
F-21275,First Class,F-520,Elizabeth Duncan,Consumer,Jaipur,Kerala,India,APAC,Central,FUR-4413,Furniture,Chairs,Ergonomic Office Chair,9719.55,3,0.1,604.83,153.53,High
F-21276,Second Class,F-344,Jordan Martin,Consumer,Bhopal,West Bengal,India,APAC,South,FUR-9185,Furniture,Bookcases,Wooden Bookshelf,7010.2,1,0.05,1245.93,230.82,Critical
F-21277,Standard Class,F-220,John Valdez,Corporate,Bangalore,Rajasthan,India,APAC,North,FUR-1981,Furniture,Tables,Wooden Study Table,7318.3,3,0.0,1313.91,333.16,Medium
F-21278,Same Day,F-223,Nathan Harrison,Corporate,Kochi,Tamil Nadu,India,APAC,Central,FUR-9724,Furniture,Chairs,Leather Executive Chair,2006.58,2,0.1,506.58,160.14,Low
F-21279,First Class,F-299,Molly Diaz,Home Office,Bangalore,Delhi,India,APAC,North,FUR-8176,Furniture,Chairs,Ergonomic Office Chair,3938.94,5,0.1,1412.12,402.5,Medium
F-21280,Second Class,F-588,Ricardo Moore,Corporate,Jaipur,Gujarat,India,APAC,East,FUR-1789,Furniture,Storage,2-Door Wardrobe,3675.6,1,0.1,617.42,192.88,Medium
F-21281,Standard Class,F-270,Jeffery Boyd,Corporate,Kolkata,Kerala,India,APAC,East,FUR-1444,Furniture,Chairs,Leather Executive Chair,7557.13,2,0.0,116.42,483.48,Medium
F-21282,First Class,F-509,Jennifer Zavala,Corporate,Hyderabad,Rajasthan,India,APAC,North,FUR-8865,Furniture,Storage,Steel File Cabinet,5462.38,2,0.05,183.38,240.38,High
F-21283,Second Class,F-827,Phillip Ward,Corporate,Hyderabad,Karnataka,India,APAC,East,FUR-8748,Furniture,Bookcases,Compact Wall Shelf,9229.97,4,0.0,744.48,172.02,High
F-21284,Second Class,F-226,Harold Rogers,Home Office,Ahmedabad,Tamil Nadu,India,APAC,South,FUR-4279,Furniture,Bookcases,Compact Wall Shelf,4628.12,2,0.1,1256.61,124.5,High
F-21285,Standard Class,F-463,Scott Martin,Corporate,Bangalore,Rajasthan,India,APAC,South,FUR-3280,Furniture,Tables,Round Coffee Table,3445.01,1,0.1,354.59,433.61,Critical
F-21286,Second Class,F-502,Amy Morgan,Corporate,Kolkata,Kerala,India,APAC,East,FUR-3111,Furniture,Chairs,Leather Executive Chair,2108.41,3,0.1,1159.27,342.35,Low
F-21287,Second Class,F-526,Mr. Nathaniel Zimmerman MD,Corporate,Kolkata,West Bengal,India,APAC,East,FUR-4753,Furniture,Tables,Modular Work Table,2320.93,5,0.05,877.58,433.73,Low
F-21288,Standard Class,F-923,Paul Barnes,Consumer,Bangalore,Telangana,India,APAC,Central,FUR-3619,Furniture,Bookcases,Compact Wall Shelf,8233.42,1,0.05,1242.96,495.03,High
F-21289,First Class,F-901,Jason Reed,Corporate,Jaipur,Gujarat,India,APAC,West,FUR-8152,Furniture,Bookcases,Wooden Bookshelf,5652.99,2,0.0,1195.71,367.0,Critical
F-21290,Standard Class,F-900,Douglas Goodman,Home Office,Jaipur,Gujarat,India,APAC,North,FUR-7564,Furniture,Bookcases,Wooden Bookshelf,2220.66,5,0.05,141.06,296.35,High
F-21291,Standard Class,F-979,Laura Dawson,Home Office,Bangalore,Madhya Pradesh,India,APAC,North,FUR-6652,Furniture,Storage,Steel File Cabinet,2353.94,3,0.05,839.16,479.82,High
F-21292,First Class,F-859,Rachel Hardy,Home Office,Delhi,Rajasthan,India,APAC,Central,FUR-5931,Furniture,Storage,2-Door Wardrobe,8389.91,1,0.05,1398.31,115.29,Medium
F-21293,First Class,F-408,Denise Wagner,Home Office,Mumbai,Kerala,India,APAC,South,FUR-9828,Furniture,Chairs,Adjustable Desk Chair,7736.52,4,0.05,1418.0,113.41,High
F-21294,First Class,F-553,Robert Norris,Consumer,Bangalore,Karnataka,India,APAC,Central,FUR-2750,Furniture,Storage,Steel File Cabinet,9150.59,3,0.05,452.07,289.67,High
F-21295,Second Class,F-601,Samuel Fields,Corporate,Kochi,Madhya Pradesh,India,APAC,East,FUR-7704,Furniture,Storage,2-Door Wardrobe,7185.17,3,0.1,1301.13,157.49,Low
F-21296,Second Class,F-306,Nathan Smith,Corporate,Ahmedabad,Telangana,India,APAC,Central,FUR-7918,Furniture,Storage,2-Door Wardrobe,7470.86,3,0.05,792.09,176.16,Low
F-21297,Second Class,F-819,Joseph Bailey,Consumer,Mumbai,Delhi,India,APAC,West,FUR-2719,Furniture,Chairs,Leather Executive Chair,9358.63,4,0.0,1239.85,422.42,Medium
F-21298,First Class,F-475,Mrs. Linda Bruce MD,Home Office,Kochi,Telangana,India,APAC,East,FUR-1447,Furniture,Tables,Round Coffee Table,9154.97,3,0.1,1371.16,124.65,High
F-21299,Second Class,F-813,Patrick Benitez,Home Office,Kolkata,Telangana,India,APAC,North,FUR-1244,Furniture,Tables,Modular Work Table,2387.86,1,0.05,100.86,450.81,High
F-21300,Second Class,F-951,Tim Holt,Consumer,Kolkata,Telangana,India,APAC,West,FUR-7931,Furniture,Chairs,Leather Executive Chair,9216.68,2,0.0,1080.26,276.48,Medium
F-21301,Standard Class,F-919,Jean Adams,Corporate,Jaipur,Madhya Pradesh,India,APAC,East,FUR-9300,Furniture,Chairs,Ergonomic Office Chair,9010.4,3,0.05,599.72,184.13,High
F-21302,Second Class,F-947,Charles Schmitt,Corporate,Ahmedabad,Gujarat,India,APAC,North,FUR-1466,Furniture,Tables,Modular Work Table,7305.8,2,0.05,436.67,301.25,Critical
F-21303,Second Class,F-703,David Aguilar,Corporate,Kochi,Gujarat,India,APAC,East,FUR-7335,Furniture,Bookcases,Wooden Bookshelf,8436.5,1,0.1,814.95,186.28,Critical
F-21304,Same Day,F-680,Miguel Miller,Consumer,Kochi,Rajasthan,India,APAC,East,FUR-3921,Furniture,Chairs,Ergonomic Office Chair,4058.71,2,0.05,295.79,266.28,High
F-21305,First Class,F-292,Tom Lewis,Corporate,Kolkata,Rajasthan,India,APAC,West,FUR-9837,Furniture,Bookcases,Wooden Bookshelf,3609.82,1,0.1,311.43,456.19,Medium
F-21306,Second Class,F-593,Matthew Petty,Consumer,Kochi,Tamil Nadu,India,APAC,East,FUR-1313,Furniture,Storage,Steel File Cabinet,6841.49,5,0.0,982.77,385.48,High
F-21307,Standard Class,F-969,Jeffrey Davis,Consumer,Bhopal,Maharashtra,India,APAC,Central,FUR-3120,Furniture,Chairs,Leather Executive Chair,7524.05,5,0.05,1097.11,221.7,High
F-21308,First Class,F-279,Mary Villanueva,Consumer,Mumbai,West Bengal,India,APAC,West,FUR-6901,Furniture,Bookcases,Wooden Bookshelf,5395.38,4,0.0,170.04,423.02,Critical
F-21309,First Class,F-417,Drew Blackwell PhD,Home Office,Jaipur,Delhi,India,APAC,West,FUR-5137,Furniture,Storage,2-Door Wardrobe,9296.23,1,0.1,1004.78,223.82,Low
F-21310,First Class,F-992,Adam Ross,Consumer,Bhopal,Madhya Pradesh,India,APAC,East,FUR-4435,Furniture,Bookcases,Compact Wall Shelf,2505.38,5,0.0,1337.18,217.99,Low
F-21311,Second Class,F-751,Kristen Duncan,Home Office,Ahmedabad,Rajasthan,India,APAC,South,FUR-4136,Furniture,Bookcases,Wooden Bookshelf,9483.35,5,0.05,1066.54,207.28,High
F-21312,First Class,F-451,Elizabeth Estrada,Corporate,Jaipur,Telangana,India,APAC,West,FUR-3113,Furniture,Tables,Modular Work Table,5300.88,4,0.0,972.38,413.67,Low
F-21313,Second Class,F-154,Amber Lee,Home Office,Delhi,Karnataka,India,APAC,Central,FUR-6616,Furniture,Chairs,Adjustable Desk Chair,5042.01,4,0.05,593.94,382.82,Critical
F-21314,Same Day,F-511,Taylor Shaw,Home Office,Hyderabad,Madhya Pradesh,India,APAC,Central,FUR-2551,Furniture,Tables,Wooden Study Table,6790.62,2,0.0,1306.63,198.55,High
F-21315,First Class,F-979,Thomas Solomon,Home Office,Kochi,Kerala,India,APAC,East,FUR-7727,Furniture,Bookcases,Wooden Bookshelf,5260.39,5,0.0,316.23,190.88,Critical
F-21316,Second Class,F-176,Robert Gibson,Corporate,Chennai,West Bengal,India,APAC,South,FUR-3273,Furniture,Tables,Wooden Study Table,2810.73,4,0.0,578.31,185.54,Critical
F-21317,Standard Class,F-916,Patrick Hall,Consumer,Delhi,Gujarat,India,APAC,Central,FUR-6927,Furniture,Tables,Round Coffee Table,9070.92,4,0.0,878.24,465.66,High
F-21318,First Class,F-119,Shelia Webb,Corporate,Kochi,Kerala,India,APAC,East,FUR-2992,Furniture,Chairs,Adjustable Desk Chair,4914.49,3,0.0,717.26,166.67,Critical
F-21319,Standard Class,F-559,Colleen Padilla,Home Office,Bangalore,Madhya Pradesh,India,APAC,North,FUR-2758,Furniture,Tables,Round Coffee Table,4084.09,4,0.0,447.15,475.81,Low
F-21320,Second Class,F-765,Richard Medina,Home Office,Delhi,West Bengal,India,APAC,Central,FUR-3323,Furniture,Chairs,Ergonomic Office Chair,5974.34,1,0.0,1132.65,484.9,Low
F-21321,First Class,F-943,Jessica Bailey,Consumer,Mumbai,Gujarat,India,APAC,South,FUR-6973,Furniture,Chairs,Ergonomic Office Chair,7656.44,1,0.1,431.58,167.87,Low
F-21322,Second Class,F-960,Ashley Foster,Corporate,Hyderabad,West Bengal,India,APAC,West,FUR-2466,Furniture,Storage,Steel File Cabinet,2643.14,1,0.05,329.85,316.18,High
F-21323,Second Class,F-219,Tanner Johnson,Consumer,Delhi,Maharashtra,India,APAC,East,FUR-8040,Furniture,Tables,Round Coffee Table,2935.39,1,0.05,898.67,249.15,Medium
F-21324,Same Day,F-244,Brandon Armstrong,Consumer,Delhi,Madhya Pradesh,India,APAC,South,FUR-2531,Furniture,Tables,Wooden Study Table,2968.07,1,0.05,1481.7,313.32,Critical
F-21325,Standard Class,F-562,Joseph Powell,Home Office,Hyderabad,Maharashtra,India,APAC,South,FUR-5774,Furniture,Storage,Steel File Cabinet,5841.3,4,0.0,736.18,127.68,Critical
F-21326,Second Class,F-454,Betty Herrera,Home Office,Kochi,Madhya Pradesh,India,APAC,South,FUR-3156,Furniture,Storage,Steel File Cabinet,7012.66,4,0.0,660.52,326.66,Low
F-21327,Second Class,F-803,Anne Russo,Consumer,Mumbai,West Bengal,India,APAC,East,FUR-8217,Furniture,Tables,Wooden Study Table,6465.08,5,0.0,505.11,277.44,High
F-21328,First Class,F-873,Michael Cline,Corporate,Hyderabad,Rajasthan,India,APAC,North,FUR-5927,Furniture,Storage,Steel File Cabinet,9329.54,3,0.05,1477.43,424.82,Medium
F-21329,Second Class,F-624,Steven Rollins,Consumer,Mumbai,Delhi,India,APAC,North,FUR-8851,Furniture,Bookcases,Wooden Bookshelf,3094.62,3,0.0,979.98,408.88,Low
F-21330,First Class,F-257,Christie Coleman,Consumer,Chennai,Maharashtra,India,APAC,East,FUR-4572,Furniture,Tables,Modular Work Table,2490.23,3,0.0,1076.22,273.88,High
F-21331,Second Class,F-740,Christian Mooney,Corporate,Kochi,Karnataka,India,APAC,North,FUR-4912,Furniture,Storage,2-Door Wardrobe,6615.89,2,0.05,671.23,288.53,High
F-21332,First Class,F-949,Elizabeth Combs,Home Office,Hyderabad,Gujarat,India,APAC,South,FUR-6433,Furniture,Tables,Wooden Study Table,3364.48,5,0.05,1219.06,355.62,Medium
F-21333,Standard Class,F-389,Amy Gibbs,Home Office,Bhopal,Madhya Pradesh,India,APAC,South,FUR-4573,Furniture,Storage,2-Door Wardrobe,9035.79,4,0.0,639.83,478.79,Critical
F-21334,First Class,F-872,Robert Vasquez,Home Office,Kochi,Karnataka,India,APAC,East,FUR-5248,Furniture,Storage,Steel File Cabinet,9512.68,3,0.05,1067.53,397.71,Low
F-21335,Standard Class,F-150,Danielle Olson,Corporate,Ahmedabad,West Bengal,India,APAC,West,FUR-9542,Furniture,Chairs,Leather Executive Chair,7754.66,3,0.0,749.26,451.6,Low
F-21336,Standard Class,F-537,Nicholas Moore,Corporate,Mumbai,Tamil Nadu,India,APAC,West,FUR-9102,Furniture,Chairs,Leather Executive Chair,3232.52,5,0.1,1014.28,434.59,High
F-21337,Same Day,F-430,Ryan Jones,Consumer,Hyderabad,Gujarat,India,APAC,Central,FUR-6902,Furniture,Tables,Modular Work Table,6934.15,2,0.05,290.4,391.89,Medium
F-21338,Standard Class,F-620,Darrell Taylor,Consumer,Kochi,Maharashtra,India,APAC,Central,FUR-5154,Furniture,Chairs,Leather Executive Chair,5732.01,3,0.1,151.68,319.06,Critical
F-21339,Same Day,F-442,Steven Oconnor,Consumer,Mumbai,Tamil Nadu,India,APAC,West,FUR-8185,Furniture,Storage,Steel File Cabinet,6306.3,2,0.05,421.88,316.18,Low
F-21340,Standard Class,F-696,Lisa Freeman,Consumer,Delhi,Delhi,India,APAC,Central,FUR-5555,Furniture,Storage,Steel File Cabinet,9349.3,3,0.05,1496.97,343.51,Critical
F-21341,Same Day,F-611,Samantha Guerrero,Corporate,Kochi,Telangana,India,APAC,Central,FUR-7914,Furniture,Chairs,Adjustable Desk Chair,3402.03,4,0.1,1204.29,209.94,High
F-21342,Standard Class,F-586,Brandon Nguyen,Home Office,Jaipur,Madhya Pradesh,India,APAC,South,FUR-9210,Furniture,Chairs,Adjustable Desk Chair,7898.8,1,0.1,145.94,114.66,Medium
F-21343,Second Class,F-764,Maria Thomas,Corporate,Chennai,West Bengal,India,APAC,North,FUR-5856,Furniture,Storage,2-Door Wardrobe,7651.5,3,0.0,813.79,279.32,Medium
F-21344,First Class,F-388,Richard Richardson,Home Office,Kolkata,Rajasthan,India,APAC,West,FUR-3787,Furniture,Chairs,Ergonomic Office Chair,3853.24,4,0.0,818.99,253.2,Low
F-21345,First Class,F-185,Matthew Thomas,Home Office,Kochi,West Bengal,India,APAC,Central,FUR-7702,Furniture,Tables,Wooden Study Table,9576.27,1,0.0,1426.46,381.58,High
F-21346,First Class,F-146,Jose Scott,Corporate,Kochi,Maharashtra,India,APAC,East,FUR-4959,Furniture,Chairs,Ergonomic Office Chair,4143.22,1,0.1,813.01,286.63,Medium
F-21347,Same Day,F-388,Jill Shields,Consumer,Delhi,Gujarat,India,APAC,Central,FUR-2039,Furniture,Chairs,Leather Executive Chair,4160.37,5,0.05,315.28,338.64,Medium
F-21348,First Class,F-511,Ashley Page,Consumer,Jaipur,Gujarat,India,APAC,Central,FUR-5941,Furniture,Storage,2-Door Wardrobe,2008.64,1,0.05,712.71,116.54,Medium
F-21349,Second Class,F-615,Rebecca Anderson,Consumer,Kochi,Telangana,India,APAC,East,FUR-3898,Furniture,Storage,2-Door Wardrobe,9473.95,1,0.0,822.08,335.96,Medium
F-21350,Same Day,F-285,Bradley Anderson,Home Office,Ahmedabad,Delhi,India,APAC,Central,FUR-3052,Furniture,Chairs,Ergonomic Office Chair,5175.69,5,0.1,1223.06,409.68,Low
F-21351,Standard Class,F-227,Brian Murphy,Consumer,Kochi,Telangana,India,APAC,West,FUR-6031,Furniture,Bookcases,Wooden Bookshelf,8102.44,5,0.1,804.51,358.13,High
F-21352,Same Day,F-707,Albert Medina,Corporate,Hyderabad,Kerala,India,APAC,Central,FUR-7458,Furniture,Tables,Round Coffee Table,5476.21,2,0.0,1480.07,115.78,Medium
F-21353,Same Day,F-456,Pamela Anderson,Consumer,Kolkata,Rajasthan,India,APAC,North,FUR-6818,Furniture,Chairs,Ergonomic Office Chair,7960.5,5,0.0,1165.75,460.13,High
F-21354,First Class,F-823,Aaron Ortiz,Consumer,Bhopal,Delhi,India,APAC,East,FUR-2727,Furniture,Storage,Steel File Cabinet,2510.81,4,0.1,629.41,496.53,Critical
F-21355,Second Class,F-576,Jonathan Galvan,Home Office,Kochi,Gujarat,India,APAC,West,FUR-6402,Furniture,Storage,Steel File Cabinet,8879.82,2,0.0,1382.14,327.21,Low
F-21356,Same Day,F-752,Anna Perez,Corporate,Kolkata,West Bengal,India,APAC,North,FUR-1203,Furniture,Storage,Steel File Cabinet,9766.3,2,0.0,566.27,348.91,High
F-21357,Standard Class,F-754,Kimberly Armstrong,Corporate,Bhopal,Gujarat,India,APAC,South,FUR-8213,Furniture,Bookcases,Wooden Bookshelf,4072.58,4,0.1,482.93,219.2,Critical
F-21358,Same Day,F-654,Kristine Parker,Corporate,Delhi,Gujarat,India,APAC,West,FUR-5933,Furniture,Storage,Steel File Cabinet,8045.17,2,0.05,1241.57,427.64,High
F-21359,First Class,F-240,Shannon Miller,Consumer,Ahmedabad,Gujarat,India,APAC,West,FUR-9176,Furniture,Tables,Wooden Study Table,6367.13,2,0.0,1252.08,255.68,Critical
F-21360,First Class,F-199,Emily Farley,Consumer,Chennai,Gujarat,India,APAC,East,FUR-4922,Furniture,Storage,Steel File Cabinet,4705.08,1,0.0,789.6,320.96,High
F-21361,Same Day,F-932,Ashley Johnson,Home Office,Kolkata,Tamil Nadu,India,APAC,East,FUR-5762,Furniture,Bookcases,Wooden Bookshelf,7615.05,3,0.1,180.72,144.99,Medium
F-21362,First Class,F-941,Timothy Brown,Consumer,Chennai,Delhi,India,APAC,North,FUR-6307,Furniture,Bookcases,Wooden Bookshelf,9615.86,1,0.1,243.62,147.56,High
F-21363,Standard Class,F-588,Jesus Gaines,Corporate,Bhopal,West Bengal,India,APAC,North,FUR-8787,Furniture,Bookcases,Compact Wall Shelf,3168.63,1,0.1,634.93,194.31,Low
F-21364,Standard Class,F-691,William Johnson,Home Office,Kochi,Delhi,India,APAC,East,FUR-3286,Furniture,Tables,Wooden Study Table,6843.23,4,0.05,384.96,110.01,Critical
F-21365,Second Class,F-248,Joseph Quinn,Consumer,Delhi,Rajasthan,India,APAC,South,FUR-9626,Furniture,Bookcases,Compact Wall Shelf,2857.86,3,0.05,462.86,220.7,Critical
